"KpiId","KpiName","Value","DataType","Period","StartDate","EndDate","CollectionFrequency"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","2.80 Number","Number","2022/2023_Feb","2023-02-01","2023-02-28","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","2.80 Number","Number","2022/2023_Mar","2023-03-01","2023-03-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024","2023-04-01","2024-03-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.60 Number","Number","2023/2024_Apr","2023-04-01","2023-04-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.00 Number","Number","2023/2024_Q1","2023-04-01","2023-06-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.30 Number","Number","2023/2024_May","2023-05-01","2023-05-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.00 Number","Number","2023/2024_Jun","2023-06-01","2023-06-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Jul","2023-07-01","2023-07-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Q2","2023-07-01","2023-09-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.40 Number","Number","2023/2024_Aug","2023-08-01","2023-08-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Sep","2023-09-01","2023-09-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.10 Number","Number","2023/2024_Q3","2023-10-01","2023-12-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.00 Number","Number","2023/2024_Oct","2023-10-01","2023-10-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.00 Number","Number","2023/2024_Nov","2023-11-01","2023-11-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.10 Number","Number","2023/2024_Dec","2023-12-01","2023-12-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Jan","2024-01-01","2024-01-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Q4","2024-01-01","2024-03-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.30 Number","Number","2023/2024_Feb","2024-02-01","2024-02-29","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","3.20 Number","Number","2023/2024_Mar","2024-03-01","2024-03-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","2.00 Number","Number","2024/2025_Q1","2024-04-01","2024-06-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","1.80 Number","Number","2024/2025_Apr","2024-04-01","2024-04-30","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","1.90 Number","Number","2024/2025_May","2024-05-01","2024-05-31","Monthly"
"CAN009","GRAFFITI - Average time taken to resolve non-offensive issues (Working days) - (YTD)","2.00 Number","Number","2024/2025_Jun","2024-06-01","2024-06-30","Monthly"
